"","req_tot","repartition_requetes","done","problematic"
"570","AU-ID(57221370345) OR AU-ID(57221370446) OR AU-ID(57221370456) OR AU-ID(57221370482) OR AU-ID(57221370547) OR AU-ID(57221370594) OR AU-ID(57221370656) OR AU-ID(57221370696) OR AU-ID(57221370727) OR AU-ID(57221370973)","Maxime2",0,0
"571","AU-ID(57221371146) OR AU-ID(57221371234) OR AU-ID(57221371256) OR AU-ID(57221371289) OR AU-ID(57221371294) OR AU-ID(57221371346) OR AU-ID(57221380406) OR AU-ID(57221380465) OR AU-ID(57221382694) OR AU-ID(57221384879)","Maxime2",0,0
"572","AU-ID(57221396605) OR AU-ID(57221400425) OR AU-ID(57221411448) OR AU-ID(57221413297) OR AU-ID(57221441448) OR AU-ID(57221444545) OR AU-ID(57221445574) OR AU-ID(57221445955) OR AU-ID(57221446159) OR AU-ID(57221465546)","Maxime2",0,0
"573","AU-ID(57221471193) OR AU-ID(57221476081) OR AU-ID(57221476480) OR AU-ID(57221489429) OR AU-ID(57221490012) OR AU-ID(57221492206) OR AU-ID(57221504807) OR AU-ID(57221505466) OR AU-ID(57221512248) OR AU-ID(57221536576)","Maxime2",0,0
"574","AU-ID(57221554096) OR AU-ID(57221558187) OR AU-ID(57221562750) OR AU-ID(57221564261) OR AU-ID(57221591262) OR AU-ID(57221598239) OR AU-ID(57221599020) OR AU-ID(57221601437) OR AU-ID(57221602069) OR AU-ID(57221608327)","Maxime2",0,0
"575","AU-ID(57221617586) OR AU-ID(57221644412) OR AU-ID(57221647109) OR AU-ID(57221648693) OR AU-ID(57221660754) OR AU-ID(57221672750) OR AU-ID(57221672776) OR AU-ID(57221672940) OR AU-ID(57221675743) OR AU-ID(57221678893)","Maxime2",0,0
"576","AU-ID(57221686291) OR AU-ID(57221691356) OR AU-ID(57221692249) OR AU-ID(57221695396) OR AU-ID(57221704611) OR AU-ID(57221708055) OR AU-ID(57221708181) OR AU-ID(57221709340) OR AU-ID(57221709705) OR AU-ID(57221711600)","Maxime2",0,0
"577","AU-ID(57221713347) OR AU-ID(57221715069) OR AU-ID(57221716984) OR AU-ID(57221722075) OR AU-ID(57221724719) OR AU-ID(57221735691) OR AU-ID(57221741609) OR AU-ID(57221744411) OR AU-ID(57221745525) OR AU-ID(57221748522)","Maxime2",0,0
"578","AU-ID(57221750647) OR AU-ID(57221751123) OR AU-ID(57221754171) OR AU-ID(57221755197) OR AU-ID(57221764554) OR AU-ID(57221788445) OR AU-ID(57221807983) OR AU-ID(57221808254) OR AU-ID(57221818773) OR AU-ID(57221823509)","Maxime2",0,0
"579","AU-ID(57221838157) OR AU-ID(57221839427) OR AU-ID(57221840974) OR AU-ID(57221848148) OR AU-ID(57221861534) OR AU-ID(57221865372) OR AU-ID(57221865855) OR AU-ID(57221907215) OR AU-ID(57221908333) OR AU-ID(57221909760)","Maxime2",0,0
"580","AU-ID(57221918286) OR AU-ID(57221919190) OR AU-ID(57221921259) OR AU-ID(57221921264) OR AU-ID(57221921276) OR AU-ID(57221921357) OR AU-ID(57221921459) OR AU-ID(57221921574) OR AU-ID(57221921623) OR AU-ID(57221921691)","Maxime2",0,0
"581","AU-ID(57221921732) OR AU-ID(57221921733) OR AU-ID(57221921734) OR AU-ID(57221921748) OR AU-ID(57221921787) OR AU-ID(57221921888) OR AU-ID(57221921927) OR AU-ID(57221922005) OR AU-ID(57221922107) OR AU-ID(57221922124)","Maxime2",0,0
"582","AU-ID(57221922156) OR AU-ID(57221922225) OR AU-ID(57221922321) OR AU-ID(57221922325) OR AU-ID(57221922374) OR AU-ID(57221922386) OR AU-ID(57221922417) OR AU-ID(57221922429) OR AU-ID(57221922444) OR AU-ID(57221922505)","Maxime2",0,0
"583","AU-ID(57221922542) OR AU-ID(57221922543) OR AU-ID(57221922557) OR AU-ID(57221922598) OR AU-ID(57221922659) OR AU-ID(57221922684) OR AU-ID(57221922825) OR AU-ID(57221922836) OR AU-ID(57221922970) OR AU-ID(57221923007)","Maxime2",0,0
"584","AU-ID(57221923264) OR AU-ID(57221923448) OR AU-ID(57221923658) OR AU-ID(57221923706) OR AU-ID(57221923767) OR AU-ID(57221923775) OR AU-ID(57221923811) OR AU-ID(57221923821) OR AU-ID(57221923847) OR AU-ID(57221923939)","Maxime2",0,0
"585","AU-ID(57221924019) OR AU-ID(57221924134) OR AU-ID(57221924239) OR AU-ID(57221924351) OR AU-ID(57221924409) OR AU-ID(57221924434) OR AU-ID(57221924437) OR AU-ID(57221924503) OR AU-ID(57221924567) OR AU-ID(57221924609)","Maxime2",0,0
"586","AU-ID(57221924684) OR AU-ID(57221924714) OR AU-ID(57221924765) OR AU-ID(57221924892) OR AU-ID(57221924910) OR AU-ID(57221924955) OR AU-ID(57221924984) OR AU-ID(57221925093) OR AU-ID(57221925094) OR AU-ID(57221925136)","Maxime2",0,0
"587","AU-ID(57221925226) OR AU-ID(57221925288) OR AU-ID(57221925570) OR AU-ID(57221925617) OR AU-ID(57221925785) OR AU-ID(57221925921) OR AU-ID(57221925925) OR AU-ID(57221925926) OR AU-ID(57221925941) OR AU-ID(57221925993)","Maxime2",0,0
"588","AU-ID(57221926231) OR AU-ID(57221926290) OR AU-ID(57221926418) OR AU-ID(57221926423) OR AU-ID(57221926476) OR AU-ID(57221926543) OR AU-ID(57221926675) OR AU-ID(57221926687) OR AU-ID(57221926734) OR AU-ID(57221926769)","Maxime2",0,0
"589","AU-ID(57221926941) OR AU-ID(57221926961) OR AU-ID(57221927017) OR AU-ID(57221927083) OR AU-ID(57221927176) OR AU-ID(57221927187) OR AU-ID(57221927214) OR AU-ID(57221927336) OR AU-ID(57221927361) OR AU-ID(57221927366)","Maxime2",0,0
"590","AU-ID(57221927407) OR AU-ID(57221927505) OR AU-ID(57221927550) OR AU-ID(57221927662) OR AU-ID(57221927735) OR AU-ID(57221927741) OR AU-ID(57221927804) OR AU-ID(57221927964) OR AU-ID(57221927967) OR AU-ID(57221927986)","Maxime2",0,0
"591","AU-ID(57221928037) OR AU-ID(57221928141) OR AU-ID(57221928204) OR AU-ID(57221928228) OR AU-ID(57221928274) OR AU-ID(57221928315) OR AU-ID(57221928323) OR AU-ID(57221928338) OR AU-ID(57221928340) OR AU-ID(57221928401)","Maxime2",0,0
"592","AU-ID(57221928576) OR AU-ID(57221928584) OR AU-ID(57221928647) OR AU-ID(57221928656) OR AU-ID(57221928661) OR AU-ID(57221928669) OR AU-ID(57221928693) OR AU-ID(57221928787) OR AU-ID(57221928822) OR AU-ID(57221928866)","Maxime2",0,0
"593","AU-ID(57221928919) OR AU-ID(57221928971) OR AU-ID(57221928993) OR AU-ID(57221929007) OR AU-ID(57221929054) OR AU-ID(57221929061) OR AU-ID(57221929062) OR AU-ID(57221929126) OR AU-ID(57221929193) OR AU-ID(57221929230)","Maxime2",0,0
"594","AU-ID(57221929328) OR AU-ID(57221929339) OR AU-ID(57221929385) OR AU-ID(57221929400) OR AU-ID(57221929415) OR AU-ID(57221929450) OR AU-ID(57221929534) OR AU-ID(57221929545) OR AU-ID(57221929567) OR AU-ID(57221929654)","Maxime2",0,0
"595","AU-ID(57221929730) OR AU-ID(57221929771) OR AU-ID(57221929801) OR AU-ID(57221929878) OR AU-ID(57221929924) OR AU-ID(57221929949) OR AU-ID(57221929985) OR AU-ID(57221930021) OR AU-ID(57221930062) OR AU-ID(57221930156)","Maxime2",0,0
"596","AU-ID(57221930267) OR AU-ID(57221930438) OR AU-ID(57221930441) OR AU-ID(57221930499) OR AU-ID(57221930517) OR AU-ID(57221930592) OR AU-ID(57221930646) OR AU-ID(57221930665) OR AU-ID(57221930766) OR AU-ID(57221930814)","Maxime2",0,0
"597","AU-ID(57221930858) OR AU-ID(57221930899) OR AU-ID(57221930924) OR AU-ID(57221930941) OR AU-ID(57221930986) OR AU-ID(57221931079) OR AU-ID(57221931089) OR AU-ID(57221931126) OR AU-ID(57221931171) OR AU-ID(57221931205)","Maxime2",0,0
"598","AU-ID(57221931277) OR AU-ID(57221931300) OR AU-ID(57221931311) OR AU-ID(57221931324) OR AU-ID(57221931421) OR AU-ID(57221931466) OR AU-ID(57221931479) OR AU-ID(57221931582) OR AU-ID(57221931611) OR AU-ID(57221931681)","Maxime2",0,0
"599","AU-ID(57221931722) OR AU-ID(57221931810) OR AU-ID(57221931892) OR AU-ID(57221931917) OR AU-ID(57221931961) OR AU-ID(57221932016) OR AU-ID(57221932130) OR AU-ID(57221932169) OR AU-ID(57221932220) OR AU-ID(57221932266)","Maxime2",0,0
"600","AU-ID(57221932445) OR AU-ID(57221932500) OR AU-ID(57221932565) OR AU-ID(57221932585) OR AU-ID(57221932605) OR AU-ID(57221932614) OR AU-ID(57221932616) OR AU-ID(57221932635) OR AU-ID(57221932649) OR AU-ID(57221932672)","Maxime2",0,0
"601","AU-ID(57221932757) OR AU-ID(57221932765) OR AU-ID(57221932767) OR AU-ID(57221932818) OR AU-ID(57221932884) OR AU-ID(57221932919) OR AU-ID(57221932928) OR AU-ID(57221932932) OR AU-ID(57221932940) OR AU-ID(57221932985)","Maxime2",0,0
"602","AU-ID(57221933049) OR AU-ID(57221933117) OR AU-ID(57221933188) OR AU-ID(57221933217) OR AU-ID(57221933240) OR AU-ID(57221933312) OR AU-ID(57221933318) OR AU-ID(57221933328) OR AU-ID(57221933341) OR AU-ID(57221933346)","Maxime2",0,0
"603","AU-ID(57221933607) OR AU-ID(57221933613) OR AU-ID(57221933637) OR AU-ID(57221933640) OR AU-ID(57221933696) OR AU-ID(57221933778) OR AU-ID(57221933812) OR AU-ID(57221933813) OR AU-ID(57221933865) OR AU-ID(57221933987)","Maxime2",0,0
"604","AU-ID(57221934052) OR AU-ID(57221934132) OR AU-ID(57221934221) OR AU-ID(57221934224) OR AU-ID(57221934242) OR AU-ID(57221934258) OR AU-ID(57221934387) OR AU-ID(57221934441) OR AU-ID(57221934495) OR AU-ID(57221934506)","Maxime2",0,0
"605","AU-ID(57221934548) OR AU-ID(57221934608) OR AU-ID(57221934646) OR AU-ID(57221934737) OR AU-ID(57221934776) OR AU-ID(57221934842) OR AU-ID(57221934849) OR AU-ID(57221934875) OR AU-ID(57221934892) OR AU-ID(57221934960)","Maxime2",0,0
"606","AU-ID(57221935007) OR AU-ID(57221935014) OR AU-ID(57221935049) OR AU-ID(57221935070) OR AU-ID(57221935290) OR AU-ID(57221935355) OR AU-ID(57221935369) OR AU-ID(57221935376) OR AU-ID(57221935396) OR AU-ID(57221935415)","Maxime2",0,0
"607","AU-ID(57221935497) OR AU-ID(57221935506) OR AU-ID(57221935576) OR AU-ID(57221935681) OR AU-ID(57221935755) OR AU-ID(57221935792) OR AU-ID(57221935909) OR AU-ID(57221936217) OR AU-ID(57221936244) OR AU-ID(57221936259)","Maxime2",0,0
"608","AU-ID(57221936408) OR AU-ID(57221936496) OR AU-ID(57221936579) OR AU-ID(57221936634) OR AU-ID(57221936676) OR AU-ID(57221936715) OR AU-ID(57221936811) OR AU-ID(57221936839) OR AU-ID(57221936900) OR AU-ID(57221936996)","Maxime2",0,0
"609","AU-ID(57221937039) OR AU-ID(57221937054) OR AU-ID(57221937082) OR AU-ID(57221937158) OR AU-ID(57221937250) OR AU-ID(57221937275) OR AU-ID(57221937298) OR AU-ID(57221937306) OR AU-ID(57221937321) OR AU-ID(57221937342)","Maxime2",0,0
"610","AU-ID(57221937387) OR AU-ID(57221937567) OR AU-ID(57221937840) OR AU-ID(57221937852) OR AU-ID(57221937871) OR AU-ID(57221937979) OR AU-ID(57221938183) OR AU-ID(57221938245) OR AU-ID(57221938330) OR AU-ID(57221938335)","Maxime2",0,0
"611","AU-ID(57221938407) OR AU-ID(57221938408) OR AU-ID(57221938410) OR AU-ID(57221938447) OR AU-ID(57221938558) OR AU-ID(57221938605) OR AU-ID(57221938632) OR AU-ID(57221938715) OR AU-ID(57221938815) OR AU-ID(57221938830)","Maxime2",0,0
"612","AU-ID(57221938965) OR AU-ID(57221938976) OR AU-ID(57221939021) OR AU-ID(57221939043) OR AU-ID(57221939049) OR AU-ID(57221939114) OR AU-ID(57221939135) OR AU-ID(57221939210) OR AU-ID(57221939239) OR AU-ID(57221939309)","Maxime2",0,0
"613","AU-ID(57221939392) OR AU-ID(57221939403) OR AU-ID(57221939429) OR AU-ID(57221939463) OR AU-ID(57221939494) OR AU-ID(57221939529) OR AU-ID(57221939606) OR AU-ID(57221939614) OR AU-ID(57221939627) OR AU-ID(57221939635)","Maxime2",0,0
"614","AU-ID(57221939648) OR AU-ID(57221939689) OR AU-ID(57221939787) OR AU-ID(57221939810) OR AU-ID(57221939851) OR AU-ID(57221939971) OR AU-ID(57221939980) OR AU-ID(57221939997) OR AU-ID(57221940009) OR AU-ID(57221940119)","Maxime2",0,0
"615","AU-ID(57221940199) OR AU-ID(57221940208) OR AU-ID(57221940449) OR AU-ID(57221940462) OR AU-ID(57221940488) OR AU-ID(57221940531) OR AU-ID(57221940583) OR AU-ID(57221940648) OR AU-ID(57221940706) OR AU-ID(57221940803)","Maxime2",0,0
"616","AU-ID(57221940899) OR AU-ID(57221940920) OR AU-ID(57221940944) OR AU-ID(57221941022) OR AU-ID(57221941126) OR AU-ID(57221941191) OR AU-ID(57221941193) OR AU-ID(57221941230) OR AU-ID(57221941323) OR AU-ID(57221941383)","Maxime2",0,0
"617","AU-ID(57221941472) OR AU-ID(57221941553) OR AU-ID(57221941569) OR AU-ID(57221941734) OR AU-ID(57221941796) OR AU-ID(57221941864) OR AU-ID(57221941952) OR AU-ID(57221941982) OR AU-ID(57221941992) OR AU-ID(57221942079)","Maxime2",0,0
"618","AU-ID(57221942267) OR AU-ID(57221942307) OR AU-ID(57221942364) OR AU-ID(57221942467) OR AU-ID(57221942605) OR AU-ID(57221942649) OR AU-ID(57221942846) OR AU-ID(57221942928) OR AU-ID(57221942973) OR AU-ID(57221942976)","Maxime2",0,0
"619","AU-ID(57221942990) OR AU-ID(57221942997) OR AU-ID(57221943092) OR AU-ID(57221943094) OR AU-ID(57221943159) OR AU-ID(57221943171) OR AU-ID(57221943177) OR AU-ID(57221943278) OR AU-ID(57221943348) OR AU-ID(57221943358)","Maxime2",0,0
"620","AU-ID(57221943453) OR AU-ID(57221943484) OR AU-ID(57221943598) OR AU-ID(57221943668) OR AU-ID(57221943671) OR AU-ID(57221943738) OR AU-ID(57221943764) OR AU-ID(57221943874) OR AU-ID(57221943887) OR AU-ID(57221943895)","Maxime2",0,0
"621","AU-ID(57221943974) OR AU-ID(57221943990) OR AU-ID(57221943993) OR AU-ID(57221944013) OR AU-ID(57221944132) OR AU-ID(57221944167) OR AU-ID(57221944175) OR AU-ID(57221944274) OR AU-ID(57221944301) OR AU-ID(57221944384)","Maxime2",0,0
"622","AU-ID(57221944656) OR AU-ID(57221944657) OR AU-ID(57221944684) OR AU-ID(57221944816) OR AU-ID(57221944885) OR AU-ID(57221944904) OR AU-ID(57221944962) OR AU-ID(57221945019) OR AU-ID(57221945116) OR AU-ID(57221945207)","Maxime2",0,0
"623","AU-ID(57221945231) OR AU-ID(57221957835) OR AU-ID(57221995075) OR AU-ID(57222013438) OR AU-ID(57222021385) OR AU-ID(57222032981) OR AU-ID(57222034631) OR AU-ID(57222043089) OR AU-ID(57222052949) OR AU-ID(57222055936)","Maxime2",0,0
"624","AU-ID(57222057080) OR AU-ID(57222057985) OR AU-ID(57222058449) OR AU-ID(57222059319) OR AU-ID(57222059467) OR AU-ID(57222060099) OR AU-ID(57222061261) OR AU-ID(57222061900) OR AU-ID(57222062481) OR AU-ID(57222062568)","Maxime2",0,0
"625","AU-ID(57222063903) OR AU-ID(57222063952) OR AU-ID(57222064659) OR AU-ID(57222066263) OR AU-ID(57222067700) OR AU-ID(57222067850) OR AU-ID(57222068208) OR AU-ID(57222068801) OR AU-ID(57222069013) OR AU-ID(57222069710)","Maxime2",0,0
"626","AU-ID(57222070175) OR AU-ID(57222070301) OR AU-ID(57222070611) OR AU-ID(57222071048) OR AU-ID(57222071106) OR AU-ID(57222071514) OR AU-ID(57222071837) OR AU-ID(57222072058) OR AU-ID(57222073671) OR AU-ID(57222073682)","Maxime2",0,0
"627","AU-ID(57222074069) OR AU-ID(57222074307) OR AU-ID(57222076371) OR AU-ID(57222076948) OR AU-ID(57222077745) OR AU-ID(57222078232) OR AU-ID(57222079222) OR AU-ID(57222080252) OR AU-ID(57222083726) OR AU-ID(57222083950)","Maxime2",0,0
"628","AU-ID(57222093790) OR AU-ID(57222094362) OR AU-ID(57222098465) OR AU-ID(57222103675) OR AU-ID(57222106254) OR AU-ID(57222111716) OR AU-ID(57222135667) OR AU-ID(57222143534) OR AU-ID(57222146069) OR AU-ID(57222182314)","Maxime2",0,0
"629","AU-ID(57222195313) OR AU-ID(57222220197) OR AU-ID(57222222175) OR AU-ID(57222224448) OR AU-ID(57222226715) OR AU-ID(57222241515) OR AU-ID(57222248917) OR AU-ID(57222254709) OR AU-ID(57222257799) OR AU-ID(57222260843)","Maxime2",0,0
"630","AU-ID(57222289248) OR AU-ID(57222291130) OR AU-ID(57222293233) OR AU-ID(57222293587) OR AU-ID(57222293680) OR AU-ID(57222294003) OR AU-ID(57222297752) OR AU-ID(57222310689) OR AU-ID(57222331385) OR AU-ID(57222339582)","Maxime2",0,0
"631","AU-ID(57222343494) OR AU-ID(57222358349) OR AU-ID(57222360989) OR AU-ID(57222398335) OR AU-ID(57222399386) OR AU-ID(57222399431) OR AU-ID(57222402935) OR AU-ID(57222406496) OR AU-ID(57222416897) OR AU-ID(57222423129)","Maxime2",0,0
"632","AU-ID(57222441029) OR AU-ID(57222477698) OR AU-ID(57222481850) OR AU-ID(57222488860) OR AU-ID(57222489449) OR AU-ID(57222512533) OR AU-ID(57222517999) OR AU-ID(57222518273) OR AU-ID(57222547178) OR AU-ID(57222548528)","Maxime2",0,0
"633","AU-ID(57222553960) OR AU-ID(57222562494) OR AU-ID(57222568739) OR AU-ID(57222576144) OR AU-ID(57222576237) OR AU-ID(57222577268) OR AU-ID(57222589656) OR AU-ID(57222599616) OR AU-ID(57222602055) OR AU-ID(57222602579)","Maxime2",0,0
"634","AU-ID(57222623339) OR AU-ID(57222625930) OR AU-ID(57222625931) OR AU-ID(57222635335) OR AU-ID(57222645157) OR AU-ID(57222668270) OR AU-ID(57222671392) OR AU-ID(57222706615) OR AU-ID(57222722260) OR AU-ID(57222728369)","Maxime2",0,0
"635","AU-ID(57222729584) OR AU-ID(57222729613) OR AU-ID(57222810632) OR AU-ID(57222864448) OR AU-ID(57222868173) OR AU-ID(57222878944) OR AU-ID(57222901859) OR AU-ID(57222964411) OR AU-ID(57222984830) OR AU-ID(57222987672)","Maxime2",0,0
"636","AU-ID(57223005131) OR AU-ID(57223009128) OR AU-ID(57223011032) OR AU-ID(57223014106) OR AU-ID(57223026731) OR AU-ID(57223028357) OR AU-ID(57223035763) OR AU-ID(57223045102) OR AU-ID(57223085463) OR AU-ID(57223095192)","Maxime2",0,0
"637","AU-ID(57223109299) OR AU-ID(57223113817) OR AU-ID(57223119065) OR AU-ID(57223119075) OR AU-ID(57223119132) OR AU-ID(57223119150) OR AU-ID(57223119166) OR AU-ID(57223119172) OR AU-ID(57223119173) OR AU-ID(57223119183)","Maxime2",0,0
"638","AU-ID(57223119206) OR AU-ID(57223119218) OR AU-ID(57223119229) OR AU-ID(57223119265) OR AU-ID(57223119292) OR AU-ID(57223119323) OR AU-ID(57223119356) OR AU-ID(57223119361) OR AU-ID(57223119382) OR AU-ID(57223119385)","Maxime2",0,0
"639","AU-ID(57223119460) OR AU-ID(57223119535) OR AU-ID(57223119550) OR AU-ID(57223119605) OR AU-ID(57223119607) OR AU-ID(57223119633) OR AU-ID(57223119646) OR AU-ID(57223119668) OR AU-ID(57223119758) OR AU-ID(57223119818)","Maxime2",0,0
"640","AU-ID(57223119880) OR AU-ID(57223119902) OR AU-ID(57223119967) OR AU-ID(57223119990) OR AU-ID(57223120086) OR AU-ID(57223120106) OR AU-ID(57223120110) OR AU-ID(57223120144) OR AU-ID(57223120151) OR AU-ID(57223120193)","Maxime2",0,0
"641","AU-ID(57223120241) OR AU-ID(57223120285) OR AU-ID(57223120304) OR AU-ID(57223120327) OR AU-ID(57223120358) OR AU-ID(57223120426) OR AU-ID(57223120434) OR AU-ID(57223120437) OR AU-ID(57223120456) OR AU-ID(57223120489)","Maxime2",0,0
"642","AU-ID(57223120517) OR AU-ID(57223120527) OR AU-ID(57223120533) OR AU-ID(57223120535) OR AU-ID(57223120546) OR AU-ID(57223120550) OR AU-ID(57223120563) OR AU-ID(57223120566) OR AU-ID(57223120622) OR AU-ID(57223120730)","Maxime2",0,0
"643","AU-ID(57223120758) OR AU-ID(57223120783) OR AU-ID(57223120932) OR AU-ID(57223120957) OR AU-ID(57223120971) OR AU-ID(57223120977) OR AU-ID(57223120990) OR AU-ID(57223121041) OR AU-ID(57223121063) OR AU-ID(57223121082)","Maxime2",0,0
"644","AU-ID(57223121147) OR AU-ID(57223121244) OR AU-ID(57223121251) OR AU-ID(57223121253) OR AU-ID(57223121262) OR AU-ID(57223121269) OR AU-ID(57223121274) OR AU-ID(57223121306) OR AU-ID(57223121377) OR AU-ID(57223121397)","Maxime2",0,0
"645","AU-ID(57223121418) OR AU-ID(57223121471) OR AU-ID(57223121475) OR AU-ID(57223121524) OR AU-ID(57223121603) OR AU-ID(57223121634) OR AU-ID(57223121715) OR AU-ID(57223121735) OR AU-ID(57223121752) OR AU-ID(57223121754)","Maxime2",0,0
"646","AU-ID(57223121785) OR AU-ID(57223121893) OR AU-ID(57223121894) OR AU-ID(57223121924) OR AU-ID(57223121934) OR AU-ID(57223121998) OR AU-ID(57223122004) OR AU-ID(57223122075) OR AU-ID(57223122169) OR AU-ID(57223122200)","Maxime2",0,0
"647","AU-ID(57223122250) OR AU-ID(57223122308) OR AU-ID(57223122350) OR AU-ID(57223122368) OR AU-ID(57223122371) OR AU-ID(57223122399) OR AU-ID(57223122416) OR AU-ID(57223122451) OR AU-ID(57223122457) OR AU-ID(57223122495)","Maxime2",0,0
"648","AU-ID(57223122540) OR AU-ID(57223122601) OR AU-ID(57223122616) OR AU-ID(57223122621) OR AU-ID(57223122673) OR AU-ID(57223122733) OR AU-ID(57223122734) OR AU-ID(57223122761) OR AU-ID(57223122763) OR AU-ID(57223122800)","Maxime2",0,0
"649","AU-ID(57223122868) OR AU-ID(57223122912) OR AU-ID(57223122925) OR AU-ID(57223122929) OR AU-ID(57223122980) OR AU-ID(57223122986) OR AU-ID(57223123024) OR AU-ID(57223123191) OR AU-ID(57223123193) OR AU-ID(57223123254)","Maxime2",0,0
"650","AU-ID(57223123357) OR AU-ID(57223123401) OR AU-ID(57223123445) OR AU-ID(57223123507) OR AU-ID(57223123592) OR AU-ID(57223123661) OR AU-ID(57223123674) OR AU-ID(57223123699) OR AU-ID(57223123789) OR AU-ID(57223123806)","Maxime2",0,0
"651","AU-ID(57223123827) OR AU-ID(57223123846) OR AU-ID(57223124521) OR AU-ID(57223127194) OR AU-ID(57223131318) OR AU-ID(57223135955) OR AU-ID(57223158551) OR AU-ID(57223161006) OR AU-ID(57223191927) OR AU-ID(57223201332)","Maxime2",0,0
"652","AU-ID(57223202517) OR AU-ID(57223225111) OR AU-ID(57223279567) OR AU-ID(57223289075) OR AU-ID(57223291013) OR AU-ID(57223292828) OR AU-ID(57223293294) OR AU-ID(57223298414) OR AU-ID(57223298947) OR AU-ID(57223309200)","Maxime2",0,0
"653","AU-ID(57223361039) OR AU-ID(57223361465) OR AU-ID(57223370111) OR AU-ID(57223370303) OR AU-ID(57223382509) OR AU-ID(57223411604) OR AU-ID(57223417743) OR AU-ID(57223455244) OR AU-ID(57223596534) OR AU-ID(57223596591)","Maxime2",0,0
"654","AU-ID(57223619438) OR AU-ID(57223624826) OR AU-ID(57223671620) OR AU-ID(57223696642) OR AU-ID(57223699605) OR AU-ID(57223720725) OR AU-ID(57223729669) OR AU-ID(57223791372) OR AU-ID(57223795496) OR AU-ID(57223797787)","Maxime2",0,0
"655","AU-ID(57223832958) OR AU-ID(57223860097) OR AU-ID(57223861606) OR AU-ID(57223861811) OR AU-ID(57223898535) OR AU-ID(57223899453) OR AU-ID(57223900926) OR AU-ID(57223957141) OR AU-ID(57223957458) OR AU-ID(57223958500)","Maxime2",0,0
"656","AU-ID(57223975118) OR AU-ID(57223976113) OR AU-ID(57223977136) OR AU-ID(57223979766) OR AU-ID(57223980905) OR AU-ID(57223982662) OR AU-ID(57223985794) OR AU-ID(57223990769) OR AU-ID(57224072085) OR AU-ID(57224078312)","Maxime2",0,0
"657","AU-ID(57224092019) OR AU-ID(57224098736) OR AU-ID(57224114200) OR AU-ID(57224125238) OR AU-ID(57224145406) OR AU-ID(57224202551) OR AU-ID(57224209665) OR AU-ID(57224286295) OR AU-ID(57224336736) OR AU-ID(57224359306)","Maxime2",0,0
"658","AU-ID(57224370496) OR AU-ID(57224400288) OR AU-ID(57224400904) OR AU-ID(57224412615) OR AU-ID(57224449147) OR AU-ID(57224454993) OR AU-ID(57224468927) OR AU-ID(57224473282) OR AU-ID(57224542710) OR AU-ID(57224551639)","Maxime2",0,0
"659","AU-ID(57224599016) OR AU-ID(57224634960) OR AU-ID(57224640097) OR AU-ID(57224641668) OR AU-ID(57224642346) OR AU-ID(57224660578) OR AU-ID(57224688416) OR AU-ID(57224733267) OR AU-ID(57224737592) OR AU-ID(57224769512)","Maxime2",0,0
"660","AU-ID(57224785215) OR AU-ID(57224804519) OR AU-ID(57224819286) OR AU-ID(57224859612) OR AU-ID(57224913007) OR AU-ID(57224938050) OR AU-ID(57224950530) OR AU-ID(57224953170) OR AU-ID(57224953326) OR AU-ID(57224958073)","Maxime2",0,0
